Tractor Name,Year,Hours,Company,Company URL,URL
Case IH Puma 185 CVX,2019,3517h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/axima/39abe62f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185-cvx/rmwdwlsq.html
Case IH Puma 185,2018,6277h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/dotnuva-baltic-uab/8a61d000,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185/qqzbmdxp.html
Case IH Puma 150,2022,860h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/dotnuva-baltic-uab/8a61d000,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-150/mbxnppvi.html
Case IH Puma 185,2018,4911h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/dotnuva-baltic-uab/8a61d000,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185/vpyprm0i.html
Case IH Puma 185,2018,6680h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/dotnuva-baltic-uab/8a61d000,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185/0dtp0kwq.html
Case IH Puma 240 CVX,2022,600h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/dotnuva-baltic-uab/8a61d000,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/tppblbng.html
Case IH Puma 165 KUN 2700 TIMER OG NYE DÆK!,2020,2700h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thorup-maskinhandel/ea1d4f9f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-165-kun-2700-timer-og-nye-dak/vepbnbuo.html
Case IH PUMA 180 CVX MED FRONTLÆSSER,2016,4800h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/hadsten-maskiner/b172c6cc,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-180-cvx-med-frontlasser/temophqh.html
Case IH Puma 185 CVXDRIVE KUN 1500 TIMER!,2019,1500h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thorup-maskinhandel/ea1d4f9f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185-cvxdrive-kun-1500-timer/miyqpkzk.html
Case IH Puma 240 CVX,2020,"Karlstad, Värmlands län, SE",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/maskin-vast-ab/a845c38d,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/yclbtnyb.html
Case IH Puma 175 CVX,2023,"Rinkaby, SE",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/rinkaby-maskin-ab/c202248a,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-175-cvx/wnlo0dvm.html
Case IH Puma 180 CVX,2011,8500h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/traktor-hostspecialisten-hvam/f6ee5538,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-180-cvx/memjvprp.html
Case IH PUMA 240 CVX,2021,1727h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/semler-agro-a-s-used-equipment-center/41fce8d4,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/qnwirdsm.html
Case IH Puma 230 CVX,2012,7590h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/hjalstaby-automek-ab/f000cc1a,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230-cvx/noyk0ork.html
Case IH Puma 150,2020,3882h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sd-kjarsgaard-a-s/225b22c8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-150/rgskwmop.html
Case IH Puma 150,2020,4824h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sd-kjarsgaard-a-s/225b22c8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-150/mowosoxm.html
Case IH Puma 185,2016,3560h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/baltic-agro-machinery-uab/e232e6da,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185/qoymllyi.html
Case IH Puma 210,2009,8900h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thorup-maskinhandel/ea1d4f9f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-210/ndriqppl.html
Case IH PUMA 180,2008,"Cekcyn, PL",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/pestrol-jerzy-pestka/2862638e,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-180/uooqzhsh.html
Case IH PUMA 180,2008,"Cekcyn, PL",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/pestrol-jerzy-pestka/2862638e,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-180/woofoepc.html
Case IH Puma 195,2007,7500h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/maskincentrum-a-s/839911ed,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-195/mengzbpf.html
Case IH Puma 240 CVX,2022,614h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/titan-machinery-romania-srl/793ecf1b,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/zkwqvexb.html
Case IH Puma 195,2008,5900h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sundahls-maskinaffar-ab/3d7946c7,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-195/rprbpgqk.html
Case IH Puma 160,2015,6290h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/agritehnica-service-s-r-l/d681f494,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-160/wp0fobsf.html
Case IH Puma 200 KUN 3600 TIMER!,2016,3600h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thorup-maskinhandel/ea1d4f9f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-200-kun-3600-timer/llpjzjqd.html
Case IH Puma 200 CVXDRIVE,2024,"Spøttrup, DK",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/salling-traktorservice-a-s/844fd0c2,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-200-cvxdrive/yo0nrbqd.html
Case IH Puma 150,2020,475h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/bjarke-holland-pedersen/1c839c49,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-150/zcpmnjmn.html
Case IH Puma 165,2020,800h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/ltc-zwettl/2004c4d0,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-165/ukxownok.html
Case IH Puma 200 KUN 2400 TIMER! MED FRONT PTO OG LÆSSER B,2018,2400h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thorup-maskinhandel/ea1d4f9f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-200-kun-2400-timer-med-front-pto-og-lasser-b/yc0hykrd.html
Case IH Puma 140 Multicontroller,2011,5610h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/lantmannen-agro-lahti/6bd5bbf3,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-140-multicontroller/ngqkof0o.html
Case IH Puma 225 CVX,9034h,"Gjerlev J., DK",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/lykkesmeden-a-s/3ca5ca4f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-225-cvx/xismyeoc.html
Case IH Puma 185,2018,3896h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/agropark/134ecc3b,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185/rbvdqfpj.html
Case IH Puma 165 CVX,2024,"Hurup Thy, DK",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/nordvestjysk-traktorservice-a-s/b92e9729,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-165-cvx/sk0oyelg.html
Case IH PUMA 185 CVX KUN 4300 TIMER OG MED AUTOSTYRING!,2019,4300h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thorup-maskinhandel/ea1d4f9f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185-cvx-kun-4300-timer-og-med-autostyring/lpzllpqk.html
Case IH Puma 140,2021,115h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/valtek-sia/236b51e2,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-140/xk0m0kmf.html
Case IH Puma 240 CVX evt. med RTK GPS anlæg,2018,3170h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/lintrup-maskinhandel/5bd08183,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx-evt-med-rtk-gps-anlag/wclezlwb.html
Case IH Puma 175 CVX,2019,3990h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/axima/39abe62f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-175-cvx/vfqnpbng.html
Case IH Puma 240 CVX,2021,1380h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/salling-traktorservice-a-s/844fd0c2,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/pnlcpfsd.html
Case IH Puma 230 CVX,2016,4500h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/inter-tractor-oy/1d042153,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230-cvx/tbrnrfwd.html
Case IH Puma 165 MCE,2020,3649h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/seinajoen-konerengas-oy/2da9c463,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-165-mce/leuclnlj.html
"Case IH Puma 230 CVX lastare, frontlyft, Pto",2014,4650h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/maskin-vast-ab/a845c38d,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230-cvx-lastare-frontlyft-pto/mdsfolvd.html
Case IH Puma 230 CVX,2015,10222h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sd-kjarsgaard-a-s/225b22c8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230-cvx/pdtpshvc.html
Case IH PUMA 220 CVX,2019,4866h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/brdr-holst-sorensen-a-s/7e7f4365,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-220-cvx/skxirjzp.html
Case IH PUMA 185 CVX,2019,3856h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/brdr-holst-sorensen-a-s/7e7f4365,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185-cvx/uenqpeun.html
Case IH Puma 215 Cvx med Frontlæsser,6326h,"Horsens, DK",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/yding-smedie-maskiner-a-s/8b09e70a,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-215-cvx-med-frontlasser/nj0btlvi.html
Case IH PUMA 180 CVX + FL + GPSF,2010,5200h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/lantmannen-maskin-ab/dcd4c033,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-180-cvx-fl-gpsf/zlpjwgod.html
Case IH PUMA 240 CVXDRIVE Med luftbremse udtag,2021,1770h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sd-kjarsgaard-a-s/225b22c8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvxdrive-med-luftbremse-udtag/sdzisomb.html
Case IH PUMA 240 CVXDRIVE,2020,3500h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/flemlose-maskinforretning/11f92816,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvxdrive/qbxlqqpd.html
Case IH Puma 170 CVX,2013,7100h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/agri-radrol-sp-z-o-o/e0d6455f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-170-cvx/seoirozq.html
Case IH Puma,2002,9876h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/%D1%82%D1%80%D0%B8%D0%B4%D0%B0%D0%B0%D0%B3%D1%80%D0%BE/f7a9a4e4,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma/ximhuelq.html
Case IH PUMA 240 CVXDRIVE,2019,3400h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sd-kjarsgaard-a-s/225b22c8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvxdrive/tqyczcrd.html
Case IH PUMA 240 CVXDRIVE,2021,2743h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sd-kjarsgaard-a-s/225b22c8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvxdrive/lfmgwhpg.html
Case IH PUMA 240 CVXDRIVE,2021,2743h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sd-kjarsgaard-a-s/225b22c8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvxdrive/lfmgwhpg.html
Case IH Puma 240,2018,1600h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sjorup-group-a-s/03de5c40,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240/neonwezh.html
Case IH PUMA 185 CVX med læsser står på Sjælland,2019,3800h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sd-kjarsgaard-a-s/225b22c8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185-cvx-med-lasser-star-pa-sjalland/yilnmjxn.html
Case IH Puma 195,"-, CN",N/A,,N/A,https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-195/omvqxdwq.html
Case IH PUMA 2104,"-, CN",N/A,,N/A,https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-2104/0opdohrm.html
Case IH PUMA 210,2008,10587h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/baltic-agro-machinery-sia/763a47c5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-210/ugrdxbsi.html
Case IH Puma 160,2012,9326h,,N/A,https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-160/plybnlye.html
Case IH Puma 230 CVX,2012,8966h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/haka-center-oy/3bcd1902,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230-cvx/obyguplm.html
Case IH Puma 240 CVX,2023,400h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/haka-center-oy/3bcd1902,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/nemdvkyi.html
Case IH Puma 230 CVX,2015,3700h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/agri-cs-magyarorszag-kft/e7423625,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230-cvx/smzi0cmc.html
Case IH PUMA 2304,2018,4846h,,N/A,https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-2304/rhrdymxe.html
Case IH PUMA 240 CVX,2016,4900h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sorensen-og-lynggaard-a-s/33617e4d,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/rmxm0ktn.html
Case IH puma 230 cvx,2014,6965h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sd-kjarsgaard-a-s/225b22c8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230-cvx/0pxfygtg.html
Case IH IH Puma 200 Tractor,2023,10h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/maxutil-heavy-machinery-s-r-l/c29cfb22,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-ih-puma-200-tractor/ohpgpfuc.html
Case IH Puma 240 CVX,2023,90h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/frost-traktor-maskinservice/56f05a0f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/ljqqnexm.html
"Case IH Puma 175 CVX, Quicke Q6M, GPS/RTK",2020,3000h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/traktor-nord-ab/c3812b52,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-175-cvx-quicke-q6m-gps-rtk/ncrjulrj.html
Case IH PUMA 240 CVXDRIVE Med GPS,2020,3350h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sd-kjarsgaard-a-s/225b22c8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvxdrive-med-gps/zilemmqm.html
Case IH Puma 200 CVX AFS,2024,"-, SE",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/maskin-vast-ab/a845c38d,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-200-cvx-afs/tdnlwppp.html
Case IH PUMA 240 CVX,2023,"Kempele, Pohjois-Pohjanmaa, FI",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/haka-center-oy/3bcd1902,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/wklpxpyn.html
Case IH PUMA 240 CVX,2018,4200h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/haka-center-oy/3bcd1902,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/ucoowcpo.html
Case IH PUMA 150 CVT,2018,"Lethbridge, Alberta, CA",,N/A,https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-150-cvt/tftcwpze.html
Case IH PUMA 140 RC,2018,1900h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/hankkija-seinajoki-konekeskus/1e584364,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-140-rc/mdxdqmvg.html
Case IH Puma 210,2010,7300h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/%D1%82%D1%80%D0%B8%D0%B4%D0%B0%D0%B0%D0%B3%D1%80%D0%BE/f7a9a4e4,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-210/zdtmtcrl.html
Case IH Puma 210,2008,5441h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/%D1%82%D1%80%D0%B8%D0%B4%D0%B0%D0%B0%D0%B3%D1%80%D0%BE/f7a9a4e4,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-210/lknguerg.html
Case IH Puma 185 CVX,2019,4300h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/agri-cs-magyarorszag-kft/e7423625,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185-cvx/umyftbme.html
Case IH Puma 160 CVX,2013,6441h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/axima/39abe62f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-160-cvx/ymxl0llg.html
Case IH Puma 200,2023,2h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/mirtrans-ploskinia-sp-z-o-o/c493d632,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-200/qduhrgtc.html
Case IH Puma 150,2022,1076h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/amazone-sia/33b1f2fb,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-150/ygogqhwj.html
Case IH PUMA 160 CVX,2013,11970h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/reni-macchine-s-r-l/d700b456,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-160-cvx/oiyionxk.html
Case IH,"Give, DK",N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/traktorgarden-give-aps/419e2eb9,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih/vcmdxlxl.html
Case IH PUMA 240 CVX,2019,5503h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/semler-agro-a-s-used-equipment-center/41fce8d4,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/nqynplpb.html
Case IH Puma 185,2017,7003h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/tatoli-as/f535ab9f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185/nm0evbnc.html
Case IH Puma 240 CVX med GPS,2022,80h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sd-kjarsgaard-a-s/225b22c8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx-med-gps/rizfuflp.html
Case IH puma 200,2018,3000h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-200/xnxkwhnk.html
Case IH Puma 160,2012,5700h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/taure-as/8477ba05,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-160/tbscsgvp.html
Case IH Puma 155 Ålö Q65,2010,4470h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/traktor-nord-ab/c3812b52,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-155-alo-q65/xnypybpg.html
Case IH Puma 200,2023,10h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/mirtrans-ploskinia-sp-z-o-o/c493d632,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-200/mjwexiub.html
Case IH Puma 150,2023,20h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/mirtrans-ploskinia-sp-z-o-o/c493d632,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-150/mkxgtn0q.html
Case IH Puma 215 med frontlæsser.,2013,10900h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/nordvestjysk-traktorservice-a-s/b92e9729,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-215-med-frontlasser/nnsdzdxm.html
Case IH Puma 225 CVX,2011,7995h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/agro-maskiner-ab/353be10c,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-225-cvx/vornxcmf.html
Case IH Puma 195,2003,"Legnago, Verona, IT",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/dalla-vecchia-fabrizio-c/0ee75a34,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-195/qmscrezo.html
Case IH PUMA 155,2010,5490h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sorensen-og-lynggaard-a-s/33617e4d,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-155/rfsfoozf.html
Case IH Puma 230 CVX,2012,10000h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/agrinovac-srl/df7d7e0f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230-cvx/siximjxc.html
Case IH PUMA 220,2017,6074h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/dojus-agro-uab/b6ae375b,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-220/sl0itdyb.html
Case IH Puma 240 CVX,2018,6475h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/axima/39abe62f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/lgwgzlpq.html
Case IH PUMA 240 CVX,2021,2760h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/semler-agro-a-s-used-equipment-center/41fce8d4,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/texkxele.html
Case IH PUMA 240 CVXDRIVE,2023,"Vrå, Frejlev, Hornslet & Ringsted, DK",,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sd-kjarsgaard-a-s/225b22c8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvxdrive/zitd0pti.html
Case IH PUMA 165,2023,129h,,N/A,https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-165/sipionxg.html
Case IH PUMA 230 CVX,2015,5800h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/j-hundahl-a-s/1f3e9b3f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230-cvx/0nte0prg.html
Case IH PUMA 160 Med Trima +5.1P frontlæsser.,2013,5550h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/salling-traktorservice-a-s/844fd0c2,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-160-med-trima-5-1p-frontlasser/pfzblexe.html
Case IH PUMA 160 CVX Med Ålø Q66 frontlæsser.,2013,9600h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/salling-traktorservice-a-s/844fd0c2,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-160-cvx-med-alo-q66-frontlasser/phrerqtc.html
Case IH Puma 240 CVX,2018,8600h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/maskincentrum-a-s/839911ed,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/ymwkpbyq.html
Case IH Puma 230 CVX,2014,6700h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/agriland-ou/18fb8510,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230-cvx/ycmnljwm.html
Case IH Puma 230Cvx,2015,10200h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/sd-kjarsgaard-a-s/225b22c8,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230cvx/xe0bmerl.html
Case IH PUMA 175 CVX,2023,380h,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/agco-suomi-oy-iisalmi/d2a2e017,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-175-cvx/xjynnete.html
